0,1,2,3
414,"Walter Sharpe, PF",Detroit Pistons,"$736,420"
415,"Henry Walker, SF",New York Knicks,"$736,420"
416,"Darnell Jackson, PF",Milwaukee Bucks,"$736,420"
417,"Bobby Brown, PG",LA Clippers,"$736,420"
418,"Luc Mbah a Moute, F",Milwaukee Bucks,"$736,420"
419,"DeAndre Jordan, C",LA Clippers,"$736,420"
420,"Jawad Williams, SF",Cleveland Cavaliers,"$736,420"
RK,NAME,TEAM,SALARY
421,"DeMarcus Nelson, SG",Chicago Bulls,"$736,420"
422,"Chris Douglas-Roberts, SG",New Jersey Nets,"$736,420"
423,"Othello Hunter, SF",Atlanta Hawks,"$736,420"
424,"Chase Budinger, SF",Houston Rockets,"$725,000"
425,"Jermaine Taylor, SG",Houston Rockets,"$725,000"
426,"Mike Wilks, PG",Oklahoma City Thunder,"$679,821"
427,"Allen Iverson, SG",Philadelphia 76ers,"$650,686"
428,"Jodie Meeks, G",Philadelphia 76ers,"$650,000"
429,"Chris Hunter, C",Golden State Warriors,"$632,455"
430,"Jonathan Bender, SF",New York Knicks,"$597,271"
RK,NAME,TEAM,SALARY
431,"Rafer Alston, PG",Miami Heat,"$475,875"
432,"Derrick Byars, SF",Memphis Grizzlies,"$457,588"
433,"Trey Gilder, SF",Memphis Grizzlies,"$457,588"
434,"Dante Cunningham, F",Portland Trail Blazers,"$457,588"
435,"Derrick Brown, SF",Charlotte Bobcats,"$457,588"
436,"A.J. Price, PG",Indiana Pacers,"$457,588"
437,"Taylor Griffin, PF",Phoenix Suns,"$457,588"
438,"Danny Green, F",Cleveland Cavaliers,"$457,588"
439,"DaJuan Summers, SF",Detroit Pistons,"$457,588"
440,"Marcus Thornton, SG",New Orleans Hornets,"$457,588"
RK,NAME,TEAM,SALARY
441,"Marcus Landry, SF",Boston Celtics,"$457,588"
442,"Jeff Ayres, F",Portland Trail Blazers,"$457,588"
443,"Lester Hudson, SG",Memphis Grizzlies,"$457,588"
444,"Jon Brockman, PF",Sacramento Kings,"$457,588"
445,"Jonas Jerebko, F",Detroit Pistons,"$457,588"
446,"Deron Washington, NA",null Unknown,"$457,588"
447,"Wesley Matthews, SG",Utah Jazz,"$457,588"
448,"Patty Mills, PG",Portland Trail Blazers,"$457,588"
449,"Mario West, SG",Atlanta Hawks,"$451,595"
450,"Anthony Tolliver, PF",Golden State Warriors,"$427,316"
RK,NAME,TEAM,SALARY
451,"Jerry Stackhouse, SF",Milwaukee Bucks,"$422,460"
452,"Sundiata Gaines, PG",Utah Jazz,"$269,169"
453,"Shaun Livingston, G",Washington Wizards,"$228,226"
454,"Travis Diener, PG",Portland Trail Blazers,"$208,802"
455,"Chris Richard, PF",Chicago Bulls,"$186,271"
456,"Larry Hughes, SG",Charlotte Bobcats,"$160,244"
457,"Reggie Williams, SF",Golden State Warriors,"$118,435"
458,"Othyus Jeffers, SG",Utah Jazz,"$113,051"
459,"Brian Cardinal, PF",Minnesota Timberwolves,"$111,685"
460,"Mike Harris, SF",Washington Wizards,"$95,301"
RK,NAME,TEAM,SALARY
461,"Garrett Temple, SF",San Antonio Spurs,"$88,826"
462,"Kenny Hasbrouck, NA",null Unknown,"$75,476"
463,"Cartier Martin, PF",Washington Wizards,"$69,310"
464,"Earl Barron, C",New York Knicks,"$63,127"
465,"Curtis Jerrells, NA",null Unknown,"$59,217"
466,"Dwayne Jones II, PF",Phoenix Suns,"$48,559"
467,"Joey Dorsey, PF",Sacramento Kings,"$47,651"
468,"Alonzo Gee, SF",Washington Wizards,"$45,759"
469,"Shavlik Randolph, PF",Portland Trail Blazers,"$43,703"
470,"Mustafa Shakur, PG",Oklahoma City Thunder,"$40,375"
RK,NAME,TEAM,SALARY
471,"Cedric Jackson, G",Washington Wizards,"$40,375"
472,"Alexander Johnson, SF",Miami Heat,"$29,135"
473,"Rob Kurz, SF",Boston Celtics,"$25,991"
474,"Coby Karl, PG",Golden State Warriors,"$17,328"
475,"Brian Butch, C",Utah Jazz,"$10,767"
476,"Greg Stiemsma, C",Portland Trail Blazers,"$5,383"
477,"Tony Gaffney, SF",Memphis Grizzlies,"$2,692"
478,"Oliver Lafayette, G",Boston Celtics,"$2,692"
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
