0,1,2,3
413,"Brian Scalabrine, PF",Chicago Bulls,"$854,389"
414,"Chris Douglas-Roberts, SG",Milwaukee Bucks,"$854,389"
415,"D.J. Strawberry, SG",Phoenix Suns,"$854,389"
416,"Etan Thomas, C",Atlanta Hawks,"$854,389"
417,"Paul Davis, C",Washington Wizards,"$825,497"
418,"Kevin Ollie, PG",Oklahoma City Thunder,"$825,497"
419,"Ryan Bowen, SF",Oklahoma City Thunder,"$825,497"
420,"Desmond Mason, SF",Sacramento Kings,"$825,497"
RK,NAME,TEAM,SALARY
421,"Mikki Moore, C",Golden State Warriors,"$825,497"
422,"Linton Johnson, PF",Chicago Bulls,"$825,497"
423,"James White, SG",New York Knicks,"$825,497"
424,"Jason Hart, PG",New Orleans Pelicans,"$825,497"
425,"Kareem Rush, SG",LA Clippers,"$825,497"
426,"Jermareo Davidson, PF",Golden State Warriors,"$825,497"
427,"Marcus Williams, SG",Denver Nuggets,"$825,497"
428,"Lindsey Hunter, SG",Phoenix Suns,"$825,497"
429,"Gabe Pruitt, PG",Boston Celtics,"$825,497"
430,"Chris Quinn, PG",San Antonio Spurs,"$804,131"
RK,NAME,TEAM,SALARY
431,"Sean Marks, PF",Portland Trail Blazers,"$799,105"
432,"Chase Budinger, SF",Houston Rockets,"$780,871"
433,"Jermaine Taylor, SG",Sacramento Kings,"$780,871"
434,"Tony Gaffney, SF",Memphis Grizzlies,"$762,195"
435,"Jodie Meeks, G",Philadelphia 76ers,"$762,195"
436,"Brian Butch, C",Utah Jazz,"$762,195"
437,"Dante Cunningham, F",Charlotte Bobcats,"$762,195"
438,"Derrick Brown, SF",New York Knicks,"$762,195"
439,"Darryl Watkins, C",New Orleans Pelicans,"$762,195"
440,"Greg Stiemsma, C",Portland Trail Blazers,"$762,195"
RK,NAME,TEAM,SALARY
441,"A.J. Price, PG",Indiana Pacers,"$762,195"
442,"Taylor Griffin, PF",Phoenix Suns,"$762,195"
443,"DaJuan Summers, SF",Detroit Pistons,"$762,195"
444,"Marcus Thornton, SG",Sacramento Kings,"$762,195"
445,"Kenny Hasbrouck, NA",null Unknown,"$762,195"
446,"Jeff Ayres, F",LA Clippers,"$762,195"
447,"Jonas Jerebko, F",Golden State Warriors,"$762,195"
448,"Reggie Williams, SF",Golden State Warriors,"$762,195"
449,"Curtis Jerrells, NA",null Unknown,"$762,195"
450,"Oliver Lafayette, G",Milan Olimpia,"$762,195"
RK,NAME,TEAM,SALARY
451,"Lance Stephenson, G",Indiana Pacers,"$750,000"
452,"Dontell Jefferson, SG",Charlotte Hornets,"$736,420"
453,"Mike Taylor, PG",LA Clippers,"$736,420"
454,"Joe Crawford, SG",New York Knicks,"$736,420"
455,"Sun Yue, SG",Los Angeles Lakers,"$736,420"
456,"Walter Sharpe, PF",Detroit Pistons,"$736,420"
457,"DeMarcus Nelson, SG",Chicago Bulls,"$736,420"
458,"Othello Hunter, SF",Madrid Real Madrid,"$736,420"
459,"Hassan Whiteside, C",Sacramento Kings,"$730,437"
460,"Erick Dampier, C",Miami Heat,"$713,666"
RK,NAME,TEAM,SALARY
461,"Ime Udoka, F",San Antonio Spurs,"$708,640"
462,"Mike Wilks, PG",Oklahoma City Thunder,"$679,821"
463,"Solomon Alabi, C",Toronto Raptors,"$670,000"
464,"Brian Skinner, PF",Milwaukee Bucks,"$668,434"
465,"Allen Iverson, SG",Philadelphia 76ers,"$650,686"
466,"Alonzo Gee, SF",Cleveland Cavaliers,"$641,141"
467,"Acie Law, PG",Golden State Warriors,"$633,253"
468,"Andy Rautins, SG",New York Knicks,"$600,000"
469,"Ike Diogu, PF",LA Clippers,"$567,917"
470,"Gary Neal, PG",San Antonio Spurs,"$525,000"
RK,NAME,TEAM,SALARY
471,"Jason Williams, PG",Memphis Grizzlies,"$524,964"
472,"Lester Hudson, SG",Washington Wizards,"$515,603"
473,"Willie Warren, SG",LA Clippers,"$500,000"
474,"Samardo Samuels, PF",Cleveland Cavaliers,"$500,000"
475,"Damien Wilkins, SG",Atlanta Hawks,"$482,478"
476,"Ish Smith, PG",Memphis Grizzlies,"$473,604"
477,"Sherron Collins, PG",Charlotte Bobcats,"$473,604"
478,"Jeremy Lin, G",Golden State Warriors,"$473,604"
479,"Landry Fields, SG",New York Knicks,"$473,604"
480,"Hamady Ndiaye, C",Washington Wizards,"$473,604"
RK,NAME,TEAM,SALARY
481,"Pooh Jeter, PG",Sacramento Kings,"$473,604"
482,"Terrico White, G",Perth Perth,"$473,604"
483,"Garret Siler, C",Phoenix Suns,"$473,604"
484,"Patrick Beverley, PG",Philadelphia 76ers,"$473,604"
485,"Armon Johnson, PG",Portland Trail Blazers,"$473,604"
486,"Stanley Robinson, NA",null Unknown,"$473,604"
487,"Brian Zoubek, NA",null Unknown,"$473,604"
488,"Darington Hobson, SG",Milwaukee Bucks,"$473,604"
489,"Tiny Gallon, NA",null Unknown,"$473,604"
490,"Derrick Caracter, PF",Los Angeles Lakers,"$473,604"
RK,NAME,TEAM,SALARY
491,"Gary Forbes, F",Denver Nuggets,"$473,604"
492,"Donald Sloan, G",Denver Nuggets,"$473,604"
493,"Matt Janning, SG",Denver Nuggets,"$473,604"
494,"Ben Uzoh, PG",New Jersey Nets,"$473,604"
495,"Manny Harris, PG",Cleveland Cavaliers,"$473,604"
496,"Devin Ebanks, SF",Los Angeles Lakers,"$473,604"
497,"Luke Harangody, PF",Cleveland Cavaliers,"$473,604"
498,"Semih Erden, C",Cleveland Cavaliers,"$473,604"
499,"Jeremy Evans, F",Utah Jazz,"$473,604"
500,"Pape Sy, SF",Atlanta Hawks,"$473,604"
RK,NAME,TEAM,SALARY
501,"Dexter Pittman, C",Miami Heat,"$473,604"
502,"Derrick Byars, SF",Memphis Grizzlies,"$457,588"
503,"Trey Gilder, SF",Utah Jazz,"$457,588"
504,"Marcus Landry, SF",Milwaukee Bucks,"$457,588"
505,"Deron Washington, NA",null Unknown,"$457,588"
506,"Peja Stojakovic, SF",Dallas Mavericks,"$402,065"
507,"Steve Novak, SF",San Antonio Spurs,"$306,575"
508,"Mustafa Shakur, PG",Washington Wizards,"$226,162"
509,"Jared Jeffries, PF",New York Knicks,"$221,136"
510,"Mike Bibby, PG",Miami Heat,"$216,110"
RK,NAME,TEAM,SALARY
511,"Troy Murphy, PF",Boston Celtics,"$216,110"
512,"Dominic McGuire, PF",Charlotte Bobcats,"$211,084"
513,"Sasha Pavlovic, SG",Boston Celtics,"$211,084"
514,"Rasual Butler, SF",Chicago Bulls,"$211,084"
515,"Al Thornton, SF",Golden State Warriors,"$211,084"
516,"Travis Diener, PG",Portland Trail Blazers,"$208,802"
517,"Leon Powe, PF",Memphis Grizzlies,"$201,033"
518,"Carlos Arroyo, PG",Boston Celtics,"$196,007"
519,"Zabian Dowdell, PG",Phoenix Suns,"$186,656"
520,"Jannero Pargo, PG",Charlotte Hornets,"$168,579"
RK,NAME,TEAM,SALARY
521,"John Lucas III, PG",Chicago Bulls,"$130,165"
522,"Danny Green, F",San Antonio Spurs,"$130,022"
523,"Da'Sean Butler, NA",null Unknown,"$125,000"
524,"Sundiata Gaines, PG",New Jersey Nets,"$112,088"
525,"Chris Johnson, C",Boston Celtics,"$88,363"
526,"Garrett Temple, SF",Charlotte Bobcats,"$80,703"
527,"Cedric Jackson, G",Cleveland Cavaliers,"$40,375"
528,"Othyus Jeffers, SG",Washington Wizards,"$35,868"
529,"Patrick Ewing Jr., SF",New Orleans Hornets,"$25,073"
530,"Marcus Cousin, C",Utah Jazz,"$25,000"
RK,NAME,TEAM,SALARY
531,"Larry Owens, SF",Washington Wizards,"$22,287"
532,"Mario West, SG",New Jersey Nets,"$20,103"
533,"Marqus Blakely, SF",Houston Rockets,"$15,000"
534,"Robert Vaden, SG",San Antonio Spurs,"$13,930"
535,"Earl Barron, C",Portland Trail Blazers,"$11,679"
536,"Trey Johnson, SG",Toronto Raptors,"$8,967"
537,"Magnum Rolle, NA",null Unknown,"$8,358"
RK,NAME,TEAM,SALARY
