0,1,2,3
405,"Sterling Brown, SF",Milwaukee Bucks,"$1,378,242"
406,"David Stockton, G",Los Angeles Lakers,"$1,378,242"
407,"Semi Ojeleye, PF",Boston Celtics,"$1,378,242"
408,"Daniel Theis, C",Boston Celtics,"$1,378,242"
409,"Zhou Qi, C",Houston Rockets,"$1,378,242"
410,"Dillon Brooks, SF",Memphis Grizzlies,"$1,378,242"
RK,NAME,TEAM,SALARY
411,"Tyler Dorsey, G",Memphis Grizzlies,"$1,378,242"
412,"Maxi Kleber, PF",Dallas Mavericks,"$1,378,242"
413,"Jordan Bell, F",Golden State Warriors,"$1,378,242"
414,"Ike Anigbogu, C",Indiana Pacers,"$1,378,242"
415,"Jabari Bird, G",Atlanta Hawks,"$1,349,464"
416,"Ben Moore, F",San Antonio Spurs,"$1,349,383"
417,"Ryan Arcidiacono, G",Chicago Bulls,"$1,349,383"
418,"Monte Morris, PG",Denver Nuggets,"$1,349,383"
419,"Daniel Hamilton, F",Atlanta Hawks,"$1,349,383"
420,"Antonio Blakeney, G",Chicago Bulls,"$1,349,383"
RK,NAME,TEAM,SALARY
421,"Alfonzo McKinnie, F",Golden State Warriors,"$1,349,383"
422,"Tyrone Wallace, G",LA Clippers,"$1,349,383"
423,"Tyson Chandler, C",Los Angeles Lakers,"$1,333,140"
424,"Shaquille Harrison, G",Chicago Bulls,"$1,311,265"
425,"Elie Okobo, G",Phoenix Suns,"$1,238,464"
426,"Jalen Brunson, PG",Dallas Mavericks,"$1,230,000"
427,"Joakim Noah, C",Memphis Grizzlies,"$1,093,858"
428,"Melvin Frazier Jr., G",Orlando Magic,"$1,050,000"
429,"Nick Young, G",Denver Nuggets,"$1,042,584"
430,"Isaac Bonga, G",Los Angeles Lakers,"$1,000,000"
RK,NAME,TEAM,SALARY
431,"Devonte' Graham, PG",Charlotte Hornets,"$988,464"
432,"De'Anthony Melton, SG",Phoenix Suns,"$949,000"
433,"Ron Baker, G",Washington Wizards,"$948,580"
434,"Austin Rivers, SG",Houston Rockets,"$922,943"
435,"Chasson Randle, G",Washington Wizards,"$869,094"
436,"Gary Trent Jr., SG",Portland Trail Blazers,"$838,464"
437,"Brad Wanamaker, PG",Boston Celtics,"$838,464"
438,"Kenrich Williams, SF",New Orleans Pelicans,"$838,464"
439,"Alize Johnson, F",Indiana Pacers,"$838,464"
440,"Chimezie Metu, PF",San Antonio Spurs,"$838,464"
RK,NAME,TEAM,SALARY
441,"Keita Bates-Diop, SF",Minnesota Timberwolves,"$838,464"
442,"Ryan Broekhoff, G",Dallas Mavericks,"$838,464"
443,"Isaiah Briscoe, G",Orlando Magic,"$838,464"
444,"Isaiah Hartenstein, C",Houston Rockets,"$838,464"
445,"Jarred Vanderbilt, PF",Denver Nuggets,"$838,464"
446,"Bruce Brown, SF",Detroit Pistons,"$838,464"
447,"Khyri Thomas, SG",Detroit Pistons,"$838,464"
448,"Hamidou Diallo, SG",Oklahoma City Thunder,"$838,464"
449,"Jevon Carter, PG",Memphis Grizzlies,"$838,464"
450,"Patrick McCaw, SF",Toronto Raptors,"$777,665"
RK,NAME,TEAM,SALARY
451,"Kenneth Faried, F",Houston Rockets,"$683,661"
452,"Brandon Goodwin, G",Denver Nuggets,"$630,032"
453,"Gary Clark, F",Houston Rockets,"$596,873"
454,"Salah Mejri, C",Dallas Mavericks,"$512,746"
455,"Wesley Matthews, SG",Indiana Pacers,"$512,746"
456,"Nik Stauskas, G",Cleveland Cavaliers,"$504,200"
457,"Jeremy Lin, G",Toronto Raptors,"$487,109"
458,"Enes Freedom, C",Portland Trail Blazers,"$487,109"
459,"John Jenkins, G",Washington Wizards,"$486,520"
460,"Chris Boucher, PF",Toronto Raptors,"$457,418"
RK,NAME,TEAM,SALARY
461,"Malcolm Miller, F",Toronto Raptors,"$457,418"
462,"Markieff Morris, PF",Oklahoma City Thunder,"$427,288"
463,"Henry Ellenson, PF",New York Knicks,"$341,831"
464,"Pau Gasol, PF",Milwaukee Bucks,"$333,285"
465,"Andrew Bogut, C",Golden State Warriors,"$307,648"
466,"Jaylen Adams, G",Atlanta Hawks,"$270,014"
467,"Danuel House Jr., SF",Houston Rockets,"$247,827"
468,"Jimmer Fredette, G",Phoenix Suns,"$208,509"
469,"Tim Frazier, PG",New Orleans Pelicans,"$196,553"
470,"Dairis Bertans, G",New Orleans Pelicans,"$194,220"
RK,NAME,TEAM,SALARY
471,"Ray Spalding, F",Phoenix Suns,"$184,746"
472,"Deonte Burton, F",Oklahoma City Thunder,"$151,587"
473,"Cameron Reynolds, SF",Minnesota Timberwolves,"$108,953"
474,"Chris Chiozza, G",Houston Rockets,"$90,005"
475,"JaKarr Sampson, SF",Chicago Bulls,"$85,458"
476,"Michael Carter-Williams, G",Orlando Magic,"$59,820"
477,"Greg Monroe, C",Philadelphia 76ers,"$59,820"
478,"Tyler Zeller, C",Memphis Grizzlies,"$59,820"
479,"Jemerrio Jones, F",Los Angeles Lakers,"$52,108"
480,"Isaac Humphries, C",Atlanta Hawks,"$47,371"
RK,NAME,TEAM,SALARY
481,"Mitchell Creek, G",Minnesota Timberwolves,"$47,371"
482,"BJ Johnson, F",Sacramento Kings,"$42,634"
483,"Billy Garrett Jr., G",New York Knicks,"$42,634"
484,"Deyonta Davis, F",Atlanta Hawks,"$25,367"
485,"Michael Frazier II, G",Houston Rockets,"$23,685"
486,"Yante Maten, F",Miami Heat,"$18,948"
487,"Eric Moreland, C",Phoenix Suns,"$17,092"
488,"Jordan McRae, G",Washington Wizards,"$17,092"
489,"Jonathan Gibson, G",Boston Celtics,"$17,092"
490,"Tarik Phillip, G",Washington Wizards,"$9,474"
RK,NAME,TEAM,SALARY
491,"Duncan Robinson, F",Miami Heat,"$9,474"
492,"Kendrick Nunn, G",Washington Wizards,"$4,737"
493,"Theo Pinson, G",Brooklyn Nets,"$4,737"
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
