0,1,2,3
413,"Chris Babb, SG",Boston Celtics,"$77,852"
414,"Ronnie Brewer, SF",Chicago Bulls,"$69,792"
415,"Damion James, SF",San Antonio Spurs,"$68,902"
416,"Mike James, PG",Chicago Bulls,"$57,627"
417,"Jorge Gutierrez, G",Brooklyn Nets,"$54,785"
418,"Drew Gooden, PF",Washington Wizards,"$52,017"
419,"Othyus Jeffers, SG",San Antonio Spurs,"$52,017"
420,"Lou Amundson, PF",Chicago Bulls,"$48,854"
RK,NAME,TEAM,SALARY
421,"Jared Cunningham, G",Sacramento Kings,"$46,404"
422,"Melvin Ely, C",New Orleans Pelicans,"$29,788"
423,"Greg Smith, PF",Houston Rockets,"$15,605"
424,"Josh Powell, PF",Houston Rockets,"$13,958"
425,"Chris Wright, SF",Milwaukee Bucks,"$9,281"
426,"Lamar Odom, PF",New York Knicks,"$8,232"
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
