0,1,2,3
RK,NAME,TEAM,SALARY
411,"Jarnell Stokes, C",Miami Heat,"$845,059"
412,"Russ Smith, PG",Memphis Grizzlies,"$845,059"
413,"Jordan Clarkson, PG",Los Angeles Lakers,"$845,059"
414,"Eric Moreland, C",Sacramento Kings,"$845,059"
415,"Markel Brown, G",Brooklyn Nets,"$845,059"
416,"Nick Johnson, G",San Antonio Spurs,"$845,059"
417,"Tyler Johnson, G",Miami Heat,"$845,059"
418,"Jack Cooley, F",Sacramento Kings,"$845,059"
419,"Jerami Grant, SF",Philadelphia 76ers,"$845,059"
420,"Terrico White, G",Perth Perth,"$845,059"
RK,NAME,TEAM,SALARY
421,"James Michael McAdoo, SF",Golden State Warriors,"$845,059"
422,"Cleanthony Early, SF",New York Knicks,"$845,059"
423,"Spencer Dinwiddie, PG",Detroit Pistons,"$845,059"
424,"Johnny O'Bryant III, F",Milwaukee Bucks,"$845,059"
425,"Jabari Brown, SG",Milwaukee Bucks,"$845,059"
426,"Marcus Landry, SF",Milwaukee Bucks,"$845,059"
427,"Keith Benson, PF",Miami Heat,"$845,059"
428,"David Stockton, G",Los Angeles Lakers,"$845,059"
429,"Langston Galloway, SG",New York Knicks,"$845,059"
430,"Shayne Whittington, PF",Indiana Pacers,"$845,059"
RK,NAME,TEAM,SALARY
431,"Devyn Marble, G",Orlando Magic,"$845,059"
432,"JaMychal Green, F",Memphis Grizzlies,"$845,059"
433,"Adonis Thomas, SG",Detroit Pistons,"$845,059"
434,"Joe Harris, SF",Cleveland Cavaliers,"$845,059"
435,"Cameron Bairstow, PF",Chicago Bulls,"$845,059"
436,"James Ennis III, F",New Orleans Pelicans,"$845,059"
437,"Tarik Black, F",Los Angeles Lakers,"$845,059"
438,"Elijah Millsap, F",Utah Jazz,"$845,059"
439,"Dwight Powell, C",Dallas Mavericks,"$845,059"
440,"Tim Frazier, PG",New Orleans Pelicans,"$845,059"
RK,NAME,TEAM,SALARY
441,"Kostas Papanikolaou, SF",Denver Nuggets,"$800,321"
442,"Bryce Cotton, G",Memphis Grizzlies,"$700,902"
443,"Norman Powell, G",Toronto Raptors,"$650,000"
444,"Pat Connaughton, SG",Portland Trail Blazers,"$625,093"
445,"Darrun Hilliard, G",Detroit Pistons,"$600,000"
446,"Jarell Eddie, F",Washington Wizards,"$561,716"
447,"Jarrid Famous, PF",Memphis Grizzlies,"$525,093"
448,"Ronald Roberts Jr., PF",Toronto Raptors,"$525,093"
449,"Jonathon Simmons, G",San Antonio Spurs,"$525,093"
450,"Duje Dukan, PF",Sacramento Kings,"$525,093"
RK,NAME,TEAM,SALARY
451,"Deonte Burton, PG",Phoenix Suns,"$525,093"
452,"Kyle Casey, SF",Phoenix Suns,"$525,093"
453,"Scottie Wilbekin, PG",Philadelphia 76ers,"$525,093"
454,"Branden Dawson, SF",LA Clippers,"$525,093"
455,"Melvin Ejim, SF",Orlando Magic,"$525,093"
456,"Maurice Ndour, SF",New York Knicks,"$525,093"
457,"Shannon Scott, G",Brooklyn Nets,"$525,093"
458,"Treveon Graham, F",Milwaukee Bucks,"$525,093"
459,"J.J. O'Brien, SF",Utah Jazz,"$525,093"
460,"Josh Richardson, SG",Miami Heat,"$525,093"
RK,NAME,TEAM,SALARY
461,"Corey Hawkins, PG",Miami Heat,"$525,093"
462,"Christian Wood, F",Philadelphia 76ers,"$525,093"
463,"Robert Upshaw, C",Los Angeles Lakers,"$525,093"
464,"Jamil Wilson, SF",Los Angeles Lakers,"$525,093"
465,"T.J. McConnell, PG",Philadelphia 76ers,"$525,093"
466,"Michael Frazier II, G",Houston Rockets,"$525,093"
467,"Marcelinho Huertas, PG",Los Angeles Lakers,"$525,093"
468,"Luis Montero, SG",Portland Trail Blazers,"$525,093"
469,"Greg Whittington, SF",Denver Nuggets,"$525,093"
470,"Aaron Harrison, G",Charlotte Hornets,"$525,093"
RK,NAME,TEAM,SALARY
471,"Brandon Ashley, F",NEWZEALAND Breakers,"$525,093"
472,"Salah Mejri, C",Dallas Mavericks,"$525,093"
473,"Pierre Jackson, PG",Dallas Mavericks,"$525,093"
474,"Cristiano Felicio, PF",Chicago Bulls,"$525,093"
475,"Cliff Alexander, PF",Portland Trail Blazers,"$525,093"
476,"Bo McCalebb, PG",New Orleans Pelicans,"$525,093"
477,"Jonathan Holmes, PF",Boston Celtics,"$525,093"
478,"Terran Petteway, SG",Atlanta Hawks,"$525,093"
479,"Lamar Patterson, SG",Atlanta Hawks,"$525,093"
480,"Michael Beasley, F",Houston Rockets,"$306,527"
RK,NAME,TEAM,SALARY
481,"Steve Novak, SF",Milwaukee Bucks,"$295,327"
482,"Anderson Varejao, C",Golden State Warriors,"$289,755"
483,"JJ Hickson, C",Washington Wizards,"$273,038"
484,"Joe Johnson, G",Miami Heat,"$261,894"
485,"JaKarr Sampson, SF",Denver Nuggets,"$258,489"
486,"Andre Miller, PG",San Antonio Spurs,"$250,750"
487,"Jason Thompson, PF",Toronto Raptors,"$245,177"
488,"Ryan Hollins, C",Washington Wizards,"$239,605"
489,"Nazr Mohammed, C",Oklahoma City Thunder,"$222,888"
490,"Ty Lawson, G",Indiana Pacers,"$211,744"
RK,NAME,TEAM,SALARY
491,"Chase Budinger, SF",Phoenix Suns,"$206,192"
492,"Kevin Martin, SG",San Antonio Spurs,"$200,600"
493,"Marcus Thornton, SG",Washington Wizards,"$200,600"
494,"Andrew Goudelock, PG",Houston Rockets,"$200,600"
495,"Jorge Gutierrez, G",Charlotte Hornets,"$189,455"
496,"Bryce Dejean-Jones, SG",New Orleans Pelicans,"$169,883"
497,"Tony Wroten, SG",Philadelphia 76ers,"$167,406"
498,"Sean Kilpatrick, G",Brooklyn Nets,"$134,215"
499,"Jeff Ayres, F",LA Clippers,"$111,444"
500,"Jordan McRae, G",Cleveland Cavaliers,"$111,196"
RK,NAME,TEAM,SALARY
501,"Erick Green, PG",Utah Jazz,"$99,418"
502,"Alan Williams, C",Phoenix Suns,"$83,397"
503,"Keith Appling, PG",Orlando Magic,"$61,776"
504,"Orlando Johnson, SG",New Orleans Pelicans,"$55,722"
505,"Phil Pressey, PG",Phoenix Suns,"$55,722"
506,"Elliot Williams, SG",Memphis Grizzlies,"$55,722"
507,"Cory Jefferson, F",Phoenix Suns,"$49,709"
508,"Thanasis Antetokounmpo, SF",New York Knicks,"$30,888"
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
