0,1,2,3
411,"Ish Smith, PG",Philadelphia 76ers,"$861,405"
412,"Damien Inglis, SF",New York Knicks,"$820,000"
413,"Isaiah Canaan, G",Philadelphia 76ers,"$816,842"
414,"Ray McCallum, PG",Sacramento Kings,"$816,482"
415,"Nick Calathes, SG",Memphis Grizzlies,"$816,482"
416,"Justin Hamilton, C",Minnesota Timberwolves,"$816,482"
417,"Carrick Felix, SG",Washington Wizards,"$816,482"
418,"Mike Muscala, C",Atlanta Hawks,"$816,482"
419,"Glen Rice Jr., SG",Washington Wizards,"$816,482"
420,"Casper Ware, G",Melbourne Melbourne United,"$816,482"
RK,NAME,TEAM,SALARY
421,"Nate Wolters, PG",New Orleans Pelicans,"$816,482"
422,"Matthew Dellavedova, PG",Cleveland Cavaliers,"$816,482"
423,"Hollis Thompson, F",Philadelphia 76ers,"$816,482"
424,"Grant Jerrett, PF",Utah Jazz,"$816,482"
425,"James Southerland, SF",Portland Trail Blazers,"$816,482"
426,"Dewayne Dedmon, C",Orlando Magic,"$816,482"
427,"Peyton Siva, PG",Orlando Magic,"$816,482"
428,"Brandon Davies, PF",Brooklyn Nets,"$816,482"
429,"Tony Mitchell, PF",Maccabi Haifa Maccabi Haifa,"$816,482"
430,"Phil Pressey, PG",Boston Celtics,"$816,482"
RK,NAME,TEAM,SALARY
431,"Chris Babb, SG",Golden State Warriors,"$816,482"
432,"Ognjen Kuzmic, C",Golden State Warriors,"$816,482"
433,"Dwight Buycks, G",Los Angeles Lakers,"$816,482"
434,"Jamaal Franklin, SG",Denver Nuggets,"$816,482"
435,"Troy Daniels, G",Charlotte Hornets,"$816,482"
436,"Justin Holiday, SF",Golden State Warriors,"$816,482"
437,"Jeff Withey, C",New Orleans Pelicans,"$816,482"
438,"Dionte Christmas, SG",Philadelphia 76ers,"$816,482"
439,"Ian Clark, G",Denver Nuggets,"$816,482"
440,"Jerome Jordan, C",Brooklyn Nets,"$816,482"
RK,NAME,TEAM,SALARY
441,"Erik Jay Murphy, PF",Boston Celtics,"$816,482"
442,"Hassan Whiteside, C",Miami Heat,"$769,881"
443,"Jarnell Stokes, C",Memphis Grizzlies,"$725,000"
444,"Dante Cunningham, F",New Orleans Pelicans,"$716,043"
445,"Malcolm Lee, SG",Philadelphia 76ers,"$710,659"
446,"Darius Morris, G",Brooklyn Nets,"$702,756"
447,"Spencer Dinwiddie, PG",Detroit Pistons,"$700,000"
448,"Malcolm Thomas, PF",Philadelphia 76ers,"$635,827"
449,"Gal Mekel, PG",New Orleans Pelicans,"$633,974"
450,"Johnny O'Bryant III, F",Milwaukee Bucks,"$600,000"
RK,NAME,TEAM,SALARY
451,"Russ Smith, PG",Memphis Grizzlies,"$507,336"
452,"Brady Heslip, SG",Toronto Raptors,"$507,336"
453,"Jordan Clarkson, PG",Los Angeles Lakers,"$507,336"
454,"Erick Green, PG",Denver Nuggets,"$507,336"
455,"KJ McDaniels, F",Houston Rockets,"$507,336"
456,"Eric Moreland, C",Sacramento Kings,"$507,336"
457,"Markel Brown, G",Brooklyn Nets,"$507,336"
458,"Nick Johnson, G",Houston Rockets,"$507,336"
459,"Khem Birch, C",San Antonio Spurs,"$507,336"
460,"Sim Bhullar, C",Sacramento Kings,"$507,336"
RK,NAME,TEAM,SALARY
461,"Cory Jefferson, F",Brooklyn Nets,"$507,336"
462,"Joe Ingles, SG",Utah Jazz,"$507,336"
463,"Keith Appling, PG",Orlando Magic,"$507,336"
464,"Cleanthony Early, SF",New York Knicks,"$507,336"
465,"Alex Kirk, C",Cleveland Cavaliers,"$507,336"
466,"Glenn Robinson III, F",Philadelphia 76ers,"$507,336"
467,"Travis Wear, F",New York Knicks,"$507,336"
468,"JaKarr Sampson, SF",Philadelphia 76ers,"$507,336"
469,"Shayne Whittington, PF",Indiana Pacers,"$507,336"
470,"Cameron Bairstow, PF",Chicago Bulls,"$507,336"
RK,NAME,TEAM,SALARY
471,"James Ennis III, F",Miami Heat,"$507,336"
472,"Tarik Black, F",Los Angeles Lakers,"$507,336"
473,"Pierre Jackson, PG",Dallas Mavericks,"$507,336"
474,"Dwight Powell, C",Dallas Mavericks,"$507,336"
475,"Patric Young, PF",New Orleans Pelicans,"$507,336"
476,"Will Cherry, F",Cleveland Cavaliers,"$495,399"
477,"Kalin Lucas, G",Memphis Grizzlies,"$486,446"
478,"Drew Gordon, C",Philadelphia 76ers,"$468,540"
479,"Kenyon Martin, PF",Milwaukee Bucks,"$414,551"
480,"Lou Amundson, PF",New York Knicks,"$409,167"
RK,NAME,TEAM,SALARY
481,"Lance Thomas, F",New York Knicks,"$403,784"
482,"Dahntay Jones, SG",LA Clippers,"$387,632"
483,"Patrick Christopher, SG",Utah Jazz,"$379,010"
484,"Ronald Roberts Jr., PF",Toronto Raptors,"$373,041"
485,"Reggie Williams, SF",San Antonio Spurs,"$344,036"
486,"Amar'e Stoudemire, C",Dallas Mavericks,"$306,876"
487,"Kendrick Perkins, C",Cleveland Cavaliers,"$274,573"
488,"John Lucas III, PG",Detroit Pistons,"$269,189"
489,"Elijah Millsap, F",Utah Jazz,"$241,731"
490,"Bernard James, C",Dallas Mavericks,"$236,886"
RK,NAME,TEAM,SALARY
491,"Langston Galloway, SG",New York Knicks,"$235,762"
492,"Tyler Johnson, G",Miami Heat,"$199,950"
493,"Henry Walker, SF",Miami Heat,"$196,217"
494,"Michael Beasley, F",Miami Heat,"$195,440"
495,"Earl Barron, C",Phoenix Suns,"$183,049"
496,"James Michael McAdoo, SF",Golden State Warriors,"$167,122"
497,"Jordan Hamilton, SG",LA Clippers,"$150,591"
498,"JaMychal Green, F",Memphis Grizzlies,"$134,295"
499,"Toney Douglas, PG",New Orleans Pelicans,"$107,676"
500,"Chris Johnson, SG",Milwaukee Bucks,"$107,676"
RK,NAME,TEAM,SALARY
501,"Elliot Williams, SG",New Orleans Pelicans,"$107,676"
502,"Nate Robinson, PG",LA Clippers,"$107,676"
503,"Toure' Murry, SF",Washington Wizards,"$96,056"
504,"Jorge Gutierrez, G",Milwaukee Bucks,"$96,056"
505,"Bryce Cotton, G",Utah Jazz,"$92,514"
506,"Jack Cooley, F",Utah Jazz,"$59,686"
507,"Jabari Brown, SG",Los Angeles Lakers,"$59,686"
508,"Tim Frazier, PG",Portland Trail Blazers,"$59,686"
509,"Tyrus Thomas, PF",Memphis Grizzlies,"$53,838"
510,"A.J. Price, PG",Phoenix Suns,"$53,838"
RK,NAME,TEAM,SALARY
511,"Austin Daye, SF",Atlanta Hawks,"$53,838"
512,"Ricky Ledo, SG",New York Knicks,"$48,028"
513,"Seth Curry, SG",Phoenix Suns,"$48,028"
514,"Andre Dawkins, SG",Miami Heat,"$29,843"
515,"David Stockton, G",Sacramento Kings,"$29,483"
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
